_id,date,url,title,price
ObjectId(5874c45f25149736a833b08b),2017-01-03,http://bj.58.com/shouji/28600043061191x.shtml,"【图】
        北京上门收售苹果6P华为小米三星S7手机iPad平板电脑 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c45f2514974aa01917cd),2017-01-02,http://bj.58.com/shouji/28591619100606x.shtml,"【图】
        苹果6S 玫瑰金 支持验机 全国联保 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c45f251497470c2210ec),2016-12-17,http://bj.58.com/shouji/28414107499695x.shtml,"【图】
        三星S7edge 95成新 正品行货 4G 支持验货 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c45f25149736a833b08c),2017-01-03,http://bj.58.com/shouji/28599764358475x.shtml,"【图】
        本人出售二手手机 - 北京二手手机 - 北京58同城",100
ObjectId(5874c45f251497514085c4ae),2016-12-23,http://bj.58.com/shouji/28479656062671x.shtml,"【图】
        苹果6plus国行 配件齐全 支持验机 - 北京二手手机 - 北京58同城",1600
ObjectId(5874c45f2514974aa01917ce),2016-12-31,http://bj.58.com/shouji/28567715098700x.shtml,"【图】
        99新5c手机 电信移动联通 - 北京二手手机 - 北京58同城",面议
ObjectId(5874c46025149736a833b08d),2017-01-03,http://bj.58.com/shouji/28600000582723x.shtml,"【图】
        北京上门收售OPPO手机vivo手机华为手机苹果三星手机 - 北京二手手机 - 北京58同城",3800
ObjectId(5874c460251497470c2210ed),2016-12-17,http://bj.58.com/shouji/28414035247153x.shtml,"【图】
        苹果6Splus 使用3.4个月 国行 全国联保 支持验机 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c4602514974aa01917cf),2016-12-31,http://bj.58.com/shouji/28567523879092x.shtml,"【图】
        打算换手机，便宜卖了 - 北京二手手机 - 北京58同城",1450
ObjectId(5874c460251497514085c4af),2016-12-23,http://bj.58.com/shouji/28479585317582x.shtml,"【图】
        三星W2015 国行 正品行货 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c46025149736a833b08e),2017-01-03,http://bj.58.com/shouji/28599105183568x.shtml,"【图】
        苹果6S 国行 三网通 支持验机 95成新 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c460251497470c2210ee),2016-12-17,http://bj.58.com/shouji/28414054581052x.shtml,"【图】
        苹果6S 使用5.6个月 国行 全国联保 支持验机 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c460251497514085c4b0),2016-12-23,http://bj.58.com/shouji/28479537279054x.shtml,"【图】
        苹果6plus国行 配件齐全 支持验机 - 北京二手手机 - 北京58同城",1600
ObjectId(5874c4602514974aa01917d0),2017-01-04,http://bj.58.com/shouji/28603460415661x.shtml,"【图】
        oppor9m - 北京二手手机 - 北京58同城",2200
ObjectId(5874c460251497470c2210ef),2016-12-17,http://bj.58.com/shouji/28414133225132x.shtml,"【图】
        三星W2015 正品行货.95成新.可置换 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c46025149736a833b08f),2017-01-03,http://bj.58.com/shouji/28509296619712x.shtml,"【图】
        苹果6国行，本人换7 - 北京二手手机 - 北京58同城",2100
ObjectId(5874c460251497514085c4b1),2016-12-23,http://bj.58.com/shouji/28479431097916x.shtml,"【图】
        苹果6Splus 国行64G 金色 支持验机 - 北京二手手机 - 北京58同城",3000
ObjectId(5874c4602514974aa01917d1),2017-01-04,http://bj.58.com/shouji/28603839090350x.shtml,"【图】
        需要的速度咯 - 北京二手手机 - 北京58同城",850
ObjectId(5874c460251497470c2210f0),2016-12-29,http://bj.58.com/shouji/26631482976575x.shtml,"【图】
        红米note增强版联通四g - 北京二手手机 - 北京58同城",400
ObjectId(5874c460251497514085c4b2),2017-01-10,http://bj.58.com/shouji/28673292596800x.shtml,"【图】
        全新未拆封OPPO R9S转让 - 北京二手手机 - 北京58同城",2300
ObjectId(5874c46025149736a833b090),2017-01-03,http://bj.58.com/shouji/28591407514946x.shtml,"【图】
        出售三星g5500 - 北京二手手机 - 北京58同城",180
ObjectId(5874c4602514974aa01917d2),2016-12-24,http://bj.58.com/shouji/28490194633034x.shtml,"【图】
        出售乐视手机，双12购买想要的私聊 - 北京二手手机 - 北京58同城",900
ObjectId(5874c460251497470c2210f1),2016-12-29,http://bj.58.com/shouji/27724568810412x.shtml,"【图】
        99成新6s16g金色 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c461251497514085c4b3),2017-01-10,http://bj.58.com/shouji/28673168477003x.shtml,"【图】
        苹果6手机转卖个人 - 北京二手手机 - 北京58同城",1600
ObjectId(5874c46125149736a833b091),2016-12-24,http://bj.58.com/shouji/28490528793026x.shtml,"【图】
        苹果6 国行二手95成新 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c4612514974aa01917d3),2016-12-16,http://bj.58.com/shouji/28368929836362x.shtml,"【图】
        二手三星2013 - 北京二手手机 - 北京58同城",7899
ObjectId(5874c461251497470c2210f2),2017-01-10,http://bj.58.com/shouji/28674246181956x.shtml,"【图】
        三星S7edge 95成新 正品行货 4G 支持验货 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c46125149736a833b092),2016-12-24,http://bj.58.com/shouji/28490703315003x.shtml,"【图】
        苹果7plus 128G 正品行货 可以验机 - 北京二手手机 - 北京58同城",4000
ObjectId(5874c4612514974aa01917d4),2016-12-16,http://bj.58.com/shouji/28402310363442x.shtml,"【图】
        苹果7plus 128G 正品行货 可以验机 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c461251497514085c4b4),2017-01-10,http://bj.58.com/shouji/27368741738563x.shtml,"【图】
        魅蓝3s全新手机，不新剁头 - 北京二手手机 - 北京58同城",300
ObjectId(5874c461251497470c2210f3),2017-01-10,http://bj.58.com/shouji/28674277106484x.shtml,"【图】
        苹果6plus金色64G国行 - 北京二手手机 - 北京58同城",2450
ObjectId(5874c461251497514085c4b5),2016-12-14,http://bj.58.com/shouji/28378560471631x.shtml,"【图】
        苹果6S正品行货 支持验机 配件齐全 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c4612514974aa01917d5),2016-12-16,http://bj.58.com/shouji/28402249419595x.shtml,"【图】
        苹果6Splus 使用3.4个月 国行 全国联保 支持验机 - 北京二手手机 - 北京58同城",3000
ObjectId(5874c46125149736a833b093),2016-12-24,http://bj.58.com/shouji/28490732366001x.shtml,"【图】
        三星S7edge 95成新 正品行货 4G 支持验货 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c461251497470c2210f4),2017-01-10,http://bj.58.com/shouji/24387127003575x.shtml,"【图】
        个人mate7，32g琥珀金高配版 - 北京二手手机 - 北京58同城",1150
ObjectId(5874c4612514974aa01917d6),2016-12-16,http://bj.58.com/shouji/28402280493770x.shtml,"【图】
        三星S7edge 95成新 正品行货 4G 支持验货 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c461251497514085c4b6),2016-12-14,http://bj.58.com/shouji/28378707405110x.shtml,"【图】
        三星W2015 正品行货 支持验机 配件齐全 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c46125149736a833b094),2016-12-24,http://bj.58.com/shouji/28145203881518x.shtml,"【图】
        自己用的魅蓝E转给需要的朋友 不是商家 - 北京二手手机 - 北京58同城",1050
ObjectId(5874c461251497470c2210f5),2017-01-02,http://bj.58.com/shouji/28582905993149x.shtml,"【图】
        二手9成新苹果6.5.5寸 - 北京二手手机 - 北京58同城",2280
ObjectId(5874c4612514974aa01917d7),2016-12-21,http://bj.58.com/shouji/28446469154875x.shtml,"【图】
        自用苹果7plus - 北京二手手机 - 北京58同城",6350
ObjectId(5874c461251497514085c4b7),2016-12-14,http://bj.58.com/shouji/28378707405110x.shtml,"【图】
        三星W2015 正品行货 支持验机 配件齐全 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c46125149736a833b095),2016-12-24,http://bj.58.com/shouji/28490586363195x.shtml,"【图】
        苹果6plus 国行 没修过 二手正品行货 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c462251497470c2210f6),2016-12-27,http://bj.58.com/shouji/28521824508460x.shtml,"【图】
        金色 苹果 iPhone6 16GB 国行 - 北京二手手机 - 北京58同城",2200
ObjectId(5874c4622514974aa01917d8),2016-12-21,http://bj.58.com/shouji/28353854386607x.shtml,"【图】
        苹果6splus16G港版九成新 可分期 - 北京二手手机 - 北京58同城",3200
ObjectId(5874c462251497514085c4b8),2016-12-14,http://bj.58.com/shouji/28378654908752x.shtml,"【图】
        特价促销二手S6edge+5.7寸正品行货 95成新三网通 支持验机 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c462251497470c2210f7),2017-01-02,http://bj.58.com/shouji/28586983999028x.shtml,"【图】
        出售置换s7.s6esge+,s6edge95成新正品行货支持验机 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c46225149736a833b096),2016-12-21,http://bj.58.com/shouji/28454602603836x.shtml,"【图】
        稚嫩商务手机金立天鉴W900S - 北京二手手机 - 北京58同城",800
ObjectId(5874c4622514974aa01917d9),2016-12-29,http://bj.58.com/shouji/28536672841788x.shtml,"【图】
        便宜卖深空灰色 苹果 iPhone6 16GB 港版 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c462251497514085c4b9),2016-12-14,http://bj.58.com/shouji/28378521928125x.shtml,"【图】
        苹果6 正品行货 16G 支持验机 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c462251497470c2210f8),2017-01-02,http://bj.58.com/shouji/28587009314231x.shtml,"【图】
        苹果6 正品行货 16G 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c46225149736a833b097),2016-12-21,http://bj.58.com/shouji/28330301791177x.shtml,"【图】
        iPhone 7 Plus - 北京二手手机 - 北京58同城",5900
ObjectId(5874c4622514974aa01917da),2016-12-26,http://bj.58.com/shouji/27059843707328x.shtml,"【图】
        Htc528D双模双待支持移动联通电信 - 北京二手HTC手机 - 北京58同城",290
ObjectId(5874c462251497514085c4ba),2016-12-14,http://bj.58.com/shouji/28378884295361x.shtml,"【图】
        苹果6 正品行货 16G 支持验机 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c462251497470c2210f9),2017-01-02,http://bj.58.com/shouji/28587183069630x.shtml,"【图】
        6S 8成新屏碎了 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c46225149736a833b098),2016-12-21,http://bj.58.com/shouji/28376292888113x.shtml,"【图】
        苹果5s国行1530 - 北京二手手机 - 北京58同城",1350
ObjectId(5874c4622514974aa01917db),2016-12-27,http://bj.58.com/shouji/28516102787534x.shtml,"【图】
        oppor9spuls - 北京二手手机 - 北京58同城",2799
ObjectId(5874c462251497514085c4bb),2016-12-14,http://bj.58.com/shouji/28378634844094x.shtml,"【图】
        苹果6Splus 使用3.4个月 国行 全国联保 支持验机 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c463251497470c2210fa),2017-01-02,http://bj.58.com/shouji/28586936653484x.shtml,"【图】
        三星w2016.w2015.s7曲屏.s7直屏正品行货 - 北京二手手机 - 北京58同城",5200
ObjectId(5874c46325149736a833b099),2016-12-27,http://bj.58.com/shouji/28521495273647x.shtml,"【图】
        港版 黑莓 Q10 950元 - 北京二手手机 - 北京58同城",${info.paramsMap.minprice}
ObjectId(5874c463251497470c2210fb),2017-01-02,http://bj.58.com/shouji/25209948471090x.shtml,"【图】
        小米1 plus - 北京二手手机 - 北京58同城",200
ObjectId(5874c463251497514085c4bc),2016-12-14,http://bj.58.com/shouji/28378644150081x.shtml,"【图】
        三星S7edge 95成新 正品行货 4G 支持验货 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c4632514974aa01917dc),2017-01-10,http://bj.58.com/shouji/28515617612347x.shtml,"【图】
        个人转让iphone6plus国行16G土豪金1800 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c463251497514085c4bd),2016-12-16,http://bj.58.com/shouji/28400167693643x.shtml,"【图】
        iPhone6plus64G金色 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c46325149736a833b09a),2016-12-27,http://bj.58.com/shouji/28521398553897x.shtml,"【图】
        苹果6 正品行货 16G 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c463251497470c2210fc),2017-01-02,http://bj.58.com/shouji/28589534964933x.shtml,"【图】
        iPhone6128G星空灰 - 北京二手手机 - 北京58同城",2999
ObjectId(5874c46425149736a833b09b),2016-12-27,http://bj.58.com/shouji/28521382659149x.shtml,"【图】
        VIVOX7 64G 香槟金 使用三个月 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c464251497514085c4be),2016-12-25,http://bj.58.com/shouji/28500299591082x.shtml,"【图】
        苹果6 金色 16G 正品行货 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c464251497470c2210fd),2017-01-07,http://bj.58.com/shouji/28641608275017x.shtml,"【图】
        新年促销、全系列苹果三星{0利息分期付款}支持以旧换新 平价二手机 先验机后付款 - 北京二手手机 - 北京58同城",4388
ObjectId(5874c46425149736a833b09c),2016-12-27,http://bj.58.com/shouji/28464587737786x.shtml,"【图】
        个人自用国行16G深空灰iphone5s - 北京二手手机 - 北京58同城",1000
ObjectId(5874c464251497514085c4bf),2016-12-30,http://bj.58.com/shouji/28557359696310x.shtml,"【图】
        苹果6Splus 全国联保 支持验机 配件齐全 - 北京二手手机 - 北京58同城",3000
ObjectId(5874c464251497470c2210fe),2016-12-22,http://bj.58.com/shouji/28469020889932x.shtml,"【图】
        OPPOR9S Pius 64G 金色 - 北京二手手机 - 北京58同城",2650
ObjectId(5874c46425149736a833b09d),2016-12-27,http://bj.58.com/shouji/28521137466943x.shtml,"【图】
        苹果6S国行 64G支持验机 - 北京二手手机 - 北京58同城",2200
ObjectId(5874c464251497514085c4c0),2016-12-30,http://bj.58.com/shouji/28557763105963x.shtml,"【图】
        自用iphoneSE转让 因为58个人选择发不了信息 所以只能选择商家 - 北京二手手机 - 北京58同城",1850
ObjectId(5874c464251497470c2210ff),2016-12-22,http://bj.58.com/shouji/28468938995121x.shtml,"【图】
        北京上门收售三星s7苹果6P华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",2600
ObjectId(5874c465251497514085c4c1),2016-12-30,http://bj.58.com/shouji/27181638066738x.shtml,"【图】
        魅族手机便宜处理 - 北京二手魅族手机 - 北京58同城",600
ObjectId(5874c46525149736a833b09e),2016-12-27,http://bj.58.com/shouji/28521174755895x.shtml,"【图】
        iPhone6plus 64g 金色 全网通 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c465251497470c221100),2016-12-31,http://bj.58.com/shouji/28566119633079x.shtml,"【图】
        苹果7plus国行128G金色 支持验机 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c465251497470c221101),2016-12-31,http://bj.58.com/shouji/28566108771647x.shtml,"【图】
        苹果7 国行 128G 正品行货 - 北京二手手机 - 北京58同城",3500
ObjectId(5874c465251497514085c4c2),2016-12-30,http://bj.58.com/shouji/28557374255565x.shtml,"【图】
        苹果7 正品行货 支持验机 配件齐全 - 北京二手手机 - 北京58同城",3500
ObjectId(5874c46525149736a833b09f),2016-12-27,http://bj.58.com/shouji/28521236889011x.shtml,"【图】
        iPhone6s 64G 金色 全网通4G - 北京二手手机 - 北京58同城",2300
ObjectId(5874c465251497470c221102),2016-12-31,http://bj.58.com/shouji/28566189097024x.shtml,"【图】
        苹果6 金色 16G 正品行货 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c465251497514085c4c3),2016-12-30,http://bj.58.com/shouji/28557652136628x.shtml,"【图】
        三星S6edge+5.7寸国行 使用3.4个月 全国联保 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c46525149736a833b0a0),2016-12-27,http://bj.58.com/shouji/26862047037879x.shtml,"【图】
        三星9198忍痛转让 - 北京二手其他 - 北京58同城",5000
ObjectId(5874c466251497514085c4c4),2016-12-30,http://bj.58.com/shouji/28557416441517x.shtml,"【图】
        苹果7plus 128G 正品行货 可以验机 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c466251497470c221103),2016-12-31,http://bj.58.com/shouji/28566225973437x.shtml,"【图】
        苹果6plus国行64G配件齐全 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c46625149736a833b0a1),2016-12-24,http://bj.58.com/shouji/28489018113223x.shtml,"【图】
        苹果6plus 国行 没修过 二手正品行货 - 北京二手手机 - 北京58同城",1600
ObjectId(5874c466251497470c221104),2016-12-31,http://bj.58.com/shouji/28566076401854x.shtml,"【图】
        苹果6S国行灰色支持验机 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c466251497514085c4c5),2016-12-30,http://bj.58.com/shouji/28557689562309x.shtml,"【图】
        三星W2016 国行 全国联保 支持售后验机 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c46625149736a833b0a2),2016-12-24,http://bj.58.com/shouji/26541315183166x.shtml,"【图】
        金色 苹果 iPhone6 16GB 国行 - 北京二手iPhone6 - 北京58同城",2800
ObjectId(5874c4662514974aa01917dd),2016-12-25,http://bj.58.com/shouji/28501988150982x.shtml,"【图】
        求购一部手机。2百至3百 - 北京二手手机 - 北京58同城",200
ObjectId(5874c466251497470c221105),2017-01-06,http://bj.58.com/shouji/28629659069389x.shtml,"【图】
        苹果6 正品行货 16G 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c466251497514085c4c6),2017-01-10,http://bj.58.com/shouji/28532009766442x.shtml,"【图】
        自用苹果6s美版三网16g刚过保不久，冲新功能完美无拆修 - 北京二手手机 - 北京58同城",2399
ObjectId(5874c46625149736a833b0a3),2016-12-24,http://bj.58.com/shouji/28488788780224x.shtml,"【图】
        苹果6 正品行货 16G 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c4672514974aa01917de),2016-12-30,http://bj.58.com/shouji/27937682544709x.shtml,"【图】
        魅族mx6出 - 北京二手手机 - 北京58同城",350
ObjectId(5874c467251497514085c4c7),2017-01-10,http://bj.58.com/shouji/28552177992517x.shtml,"【图】
        iPhone4s - 北京二手手机 - 北京58同城",260
ObjectId(5874c46725149736a833b0a4),2017-01-01,http://bj.58.com/shouji/28577686798284x.shtml,"【图】
        三星S6edge+5.7寸国行 使用3.4个月 全国联保 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c467251497470c221106),2017-01-06,http://bj.58.com/shouji/28629473564619x.shtml,"【图】
        苹果6Splus 国行64G 金色 支持验机 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c46725149736a833b0a5),2017-01-01,http://bj.58.com/shouji/28577555415619x.shtml,"【图】
        三星S6edge+ 正品行货 支持验机 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c467251497470c221107),2017-01-06,http://bj.58.com/shouji/28275612813003x.shtml,"【图】
        iPhone4手机8G - 北京二手手机 - 北京58同城",260
ObjectId(5874c467251497514085c4c8),2017-01-10,http://bj.58.com/shouji/28269421590714x.shtml,"【图】
        vivox9 - 北京二手手机 - 北京58同城",1600
ObjectId(5874c4672514974aa01917df),2016-12-30,http://bj.58.com/shouji/28047418900419x.shtml,"【图】
        出售苹果6普拉斯 - 北京二手手机 - 北京58同城",2600
ObjectId(5874c467251497470c221108),2017-01-06,http://bj.58.com/shouji/28629622035533x.shtml,"【图】
        三星W2016 正品行货 全国联保 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c46725149736a833b0a6),2017-01-01,http://bj.58.com/shouji/28577593817671x.shtml,"【图】
        苹果6plus 国行 没修过 二手正品行货 - 北京二手手机 - 北京58同城",1600
ObjectId(5874c467251497514085c4c9),2016-12-27,http://bj.58.com/shouji/28520416421455x.shtml,"【图】
        iphone6 - 北京二手手机 - 北京58同城",1860
ObjectId(5874c4672514974aa01917e0),2017-01-01,http://bj.58.com/shouji/28578240251832x.shtml,"【图】
        苹果6S国行灰色支持验机 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c468251497470c221109),2017-01-06,http://bj.58.com/shouji/21628688588448x.shtml,"【图】
        三星 电信 手机 - 北京二手其他 - 北京58同城",80
ObjectId(5874c46825149736a833b0a7),2017-01-01,http://bj.58.com/shouji/28577629352635x.shtml,"【图】
        苹果6Splus 全国联保 支持验机 配件齐全 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c468251497514085c4ca),2016-12-27,http://bj.58.com/shouji/21937787671329x.shtml,"【图】
        全新努比亚z11miniS 4G 64G 2300照相 - 北京二手手机 - 北京58同城",1000
ObjectId(5874c4682514974aa01917e1),2017-01-01,http://bj.58.com/shouji/28578492469964x.shtml,"【图】
        苹果7 国行 128G 正品行货 - 北京二手手机 - 北京58同城",3500
ObjectId(5874c46825149736a833b0a8),2017-01-01,http://bj.58.com/shouji/28577678356678x.shtml,"【图】
        三星S7edge 95成新 正品行货 4G 支持验货 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c468251497514085c4cb),2016-12-27,http://bj.58.com/shouji/26755056842316x.shtml,"【图】
        九成新wp8.1诺基亚手机，1G运行内存。移动定制机。 - 北京二手诺基亚手机 - 北京58同城",300
ObjectId(5874c468251497470c22110a),2017-01-06,http://bj.58.com/shouji/28629496013510x.shtml,"【图】
        苹果7 国行 128G 正品行货 - 北京二手手机 - 北京58同城",3500
ObjectId(5874c4682514974aa01917e2),2017-01-01,http://bj.58.com/shouji/28578326450622x.shtml,"【图】
        三星S6edge+ 正品行货 支持验机 - 北京二手手机 - 北京58同城",1800
ObjectId(5874c46825149736a833b0a9),2017-01-01,http://bj.58.com/shouji/28577668450243x.shtml,"【图】
        苹果7plus 128G 正品行货 可以验机 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c468251497514085c4cc),2017-01-06,http://bj.58.com/shouji/28630968384456x.shtml,"【图】
        出自用vivox7 - 北京二手手机 - 北京58同城",1750
ObjectId(5874c4682514974aa01917e3),2017-01-01,http://bj.58.com/shouji/28578315929391x.shtml,"【图】
        三星S7edge 国行32G 黑色 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c468251497470c22110b),2017-01-06,http://bj.58.com/shouji/28629602646083x.shtml,"【图】
        三星W2015 白金 国行 正品行货 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c469251497514085c4cd),2017-01-06,http://bj.58.com/shouji/28630933260862x.shtml,"【图】
        苹果6 金色 16G 正品行货 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c4692514974aa01917e4),2017-01-01,http://bj.58.com/shouji/28578264443328x.shtml,"【图】
        苹果6Splus国行64G全国联保配件齐全 - 北京二手手机 - 北京58同城",3000
ObjectId(5874c46925149736a833b0aa),2017-01-01,http://bj.58.com/shouji/28577612576710x.shtml,"【图】
        苹果6S 国行 三网通 支持验机 95成新 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c469251497470c22110c),2017-01-06,http://bj.58.com/shouji/28612358310479x.shtml,"【图】
        三星S7edge 95成新 正品行货 4G 支持验货 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c469251497514085c4ce),2017-01-06,http://bj.58.com/shouji/28630970707657x.shtml,"【图】
        vivox7 香槟金 64G 全网通4G - 北京二手手机 - 北京58同城",1500
ObjectId(5874c4692514974aa01917e5),2017-01-01,http://bj.58.com/shouji/28578215734220x.shtml,"【图】
        苹果6plus 64G 国行 正品行货 支持验机 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c46925149736a833b0ab),2017-01-01,http://bj.58.com/shouji/28577578661456x.shtml,"【图】
        苹果6 国行二手95成新 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c469251497470c22110d),2017-01-06,http://bj.58.com/shouji/28629466773812x.shtml,"【图】
        苹果6S 金色 配件齐全 支持验机 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c469251497514085c4cf),2016-12-22,http://bj.58.com/shouji/28468817242413x.shtml,"【图】
        苹果6S 玫瑰金 支持验机 全国联保 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c4692514974aa01917e6),2017-01-01,http://bj.58.com/shouji/28578180181430x.shtml,"【图】
        苹果6 金色 16G 正品行货 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c46925149736a833b0ac),2017-01-01,http://bj.58.com/shouji/28577725318716x.shtml,"【图】
        三星W2016 国行 全国联保 支持售后验机 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c469251497470c22110e),2017-01-06,http://bj.58.com/shouji/28629558842824x.shtml,"【图】
        三星S7edge 国行32G 金色 - 北京二手手机 - 北京58同城",2000
ObjectId(5874c469251497514085c4d0),2016-12-22,http://bj.58.com/shouji/28468546613935x.shtml,"【图】
        苹果6plus 国行 没修过 二手正品行货 - 北京二手手机 - 北京58同城",1600
ObjectId(5874c46a2514974aa01917e7),2017-01-02,http://bj.58.com/shouji/28590462809671x.shtml,"【图】
        苹果6 正品行货 16G 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c46a25149736a833b0ad),2017-01-01,http://bj.58.com/shouji/28577714296258x.shtml,"【图】
        三星W2015 正品行货.95成新.可置换 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c46a251497470c22110f),2017-01-06,http://bj.58.com/shouji/28629425258825x.shtml,"【图】
        苹果6plus 64G 国行 正品行货 支持验机 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c46a251497514085c4d1),2016-12-22,http://bj.58.com/shouji/28468678895670x.shtml,"【图】
        苹果7plus 128G 正品行货 可以验机 - 北京二手手机 - 北京58同城",4000
ObjectId(5874c46a25149736a833b0ae),2017-01-01,http://bj.58.com/shouji/28577654263492x.shtml,"【图】
        苹果7 128g 正品行货 支持验机 配件齐全 - 北京二手手机 - 北京58同城",3500
ObjectId(5874c46a251497470c221110),2017-01-06,http://bj.58.com/shouji/28629509594048x.shtml,"【图】
        苹果7plus国行128G磨砂黑 支持验机 - 北京二手手机 - 北京58同城",4500
ObjectId(5874c46a2514974aa01917e8),2017-01-02,http://bj.58.com/shouji/28590423007439x.shtml,"【图】
        三星W2015 白金 国行 正品行货 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c46a251497514085c4d2),2016-12-22,http://bj.58.com/shouji/28468828262072x.shtml,"【图】
        苹果6Splus 国行64G 金色 支持验机 - 北京二手手机 - 北京58同城",3000
ObjectId(5874c46a25149736a833b0af),2016-12-14,http://bj.58.com/shouji/28380191868081x.shtml,"【图】
        苹果6正品行货全国联保 - 北京二手手机 - 北京58同城",1500
ObjectId(5874c46a2514974aa01917e9),2017-01-02,http://bj.58.com/shouji/28590403362383x.shtml,"【图】
        苹果7 国行 128G 正品行货 - 北京二手手机 - 北京58同城",3500
ObjectId(5874c46a251497470c221111),2017-01-06,http://bj.58.com/shouji/28629406574153x.shtml,"【图】
        苹果6 金色 16G 正品行货 支持验机 - 北京二手手机 - 北京58同城",1300
ObjectId(5874c46a251497470c221112),2016-12-24,http://bj.58.com/shouji/28487154833077x.shtml,"【图】
        北京上门收售三星s7苹果6p华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",2600
ObjectId(5874c46a251497514085c4d3),2016-12-22,http://bj.58.com/shouji/28468574844096x.shtml,"【图】
        苹果6Splus 64G 使用4.5个月 国行 全国联保 - 北京二手手机 - 北京58同城",2800
ObjectId(5874c46b25149736a833b0b0),2016-12-14,http://bj.58.com/shouji/28380219098695x.shtml,"【图】
        苹果6S国行灰色支持验机 - 北京二手手机 - 北京58同城",2500
ObjectId(5874c46b2514974aa01917ea),2017-01-02,http://bj.58.com/shouji/28590121899306x.shtml,"【图】
        苹果6iphone6 - 北京二手手机 - 北京58同城",1700
ObjectId(5874c46b251497470c221113),2016-12-24,http://bj.58.com/shouji/28487143577533x.shtml,"【图】
        北京高价上门收售苹果6p三星s6华为小米手机ipad平板电脑 - 北京二手手机 - 北京58同城",2600
ObjectId(5874c46b2514974aa01917eb),2017-01-02,http://bj.58.com/shouji/28590413345706x.shtml,"【图】
        苹果7plus国行128G磨砂黑 支持验机 - 北京二手手机 - 北京58同城",4500
